nt_book,nt_chap,nt_verse,lxx_chap,lxx_verse,votes,nt_v6_ref,lxx_v6_ref
Heb,9,9,50,16,3,sahidica.hebrews.9.9,sahidic.psalms.50.16
Heb,9,9,50,17,3,sahidica.hebrews.9.9,sahidic.psalms.50.17
Heb,9,9,50,18,3,sahidica.hebrews.9.9,sahidic.psalms.50.18
Heb,9,9,50,19,3,sahidica.hebrews.9.9,sahidic.psalms.50.19
Heb,9,13,50,7,3,sahidica.hebrews.9.13,sahidic.psalms.50.7
Heb,9,15,36,18,3,sahidica.hebrews.9.15,sahidic.psalms.36.18
Heb,9,24,67,18,3,sahidica.hebrews.9.24,sahidic.psalms.67.18
Heb,10,33,73,22,3,sahidica.hebrews.10.33,sahidic.psalms.73.22
Heb,11,23,55,4,3,sahidica.hebrews.11.23,sahidic.psalms.55.4
Heb,11,26,36,16,3,sahidica.hebrews.11.26,sahidic.psalms.36.16
Heb,11,29,65,6,3,sahidica.hebrews.11.29,sahidic.psalms.65.6
Heb,11,33,17,32,3,sahidica.hebrews.11.33,sahidic.psalms.17.32
Heb,11,33,17,33,3,sahidica.hebrews.11.33,sahidic.psalms.17.33
Heb,11,33,17,34,3,sahidica.hebrews.11.33,sahidic.psalms.17.34
Heb,11,33,90,13,3,sahidica.hebrews.11.33,sahidic.psalms.90.13
Heb,11,38,141,1,3,sahidica.hebrews.11.38,sahidic.psalms.141.1
Heb,11,38,141,2,3,sahidica.hebrews.11.38,sahidic.psalms.141.2
Heb,11,38,141,3,3,sahidica.hebrews.11.38,sahidic.psalms.141.3
Heb,11,38,141,4,3,sahidica.hebrews.11.38,sahidic.psalms.141.4
Heb,11,38,141,5,3,sahidica.hebrews.11.38,sahidic.psalms.141.5
Heb,11,38,141,6,3,sahidica.hebrews.11.38,sahidic.psalms.141.6
Heb,11,38,141,7,3,sahidica.hebrews.11.38,sahidic.psalms.141.7
Heb,12,6,72,14,3,sahidica.hebrews.12.6,sahidic.psalms.72.14
Heb,12,6,72,15,3,sahidica.hebrews.12.6,sahidic.psalms.72.15
Heb,12,22,86,3,3,sahidica.hebrews.12.22,sahidic.psalms.86.3
Heb,12,22,131,13,3,sahidica.hebrews.12.22,sahidic.psalms.131.13
Heb,12,22,131,14,3,sahidica.hebrews.12.22,sahidic.psalms.131.14
Heb,12,22,2,6,3,sahidica.hebrews.12.22,sahidic.psalms.2.6
Heb,12,22,83,2,3,sahidica.hebrews.12.22,sahidic.psalms.83.2
Heb,12,23,97,9,3,sahidica.hebrews.12.23,sahidic.psalms.97.9
Heb,13,15,135,1,3,sahidica.hebrews.13.15,sahidic.psalms.135.1
Heb,13,15,135,2,3,sahidica.hebrews.13.15,sahidic.psalms.135.2
Heb,13,15,135,3,3,sahidica.hebrews.13.15,sahidic.psalms.135.3
Heb,13,15,135,4,3,sahidica.hebrews.13.15,sahidic.psalms.135.4
Heb,13,15,135,5,3,sahidica.hebrews.13.15,sahidic.psalms.135.5
Heb,13,15,135,6,3,sahidica.hebrews.13.15,sahidic.psalms.135.6
Heb,13,15,135,7,3,sahidica.hebrews.13.15,sahidic.psalms.135.7
Heb,13,15,135,8,3,sahidica.hebrews.13.15,sahidic.psalms.135.8
Heb,13,15,135,9,3,sahidica.hebrews.13.15,sahidic.psalms.135.9
Heb,13,15,135,10,3,sahidica.hebrews.13.15,sahidic.psalms.135.10
Heb,13,15,135,11,3,sahidica.hebrews.13.15,sahidic.psalms.135.11
Heb,13,15,135,12,3,sahidica.hebrews.13.15,sahidic.psalms.135.12
Heb,13,15,135,13,3,sahidica.hebrews.13.15,sahidic.psalms.135.13
Heb,13,15,135,14,3,sahidica.hebrews.13.15,sahidic.psalms.135.14
Heb,13,15,135,15,3,sahidica.hebrews.13.15,sahidic.psalms.135.15
Heb,13,15,135,16,3,sahidica.hebrews.13.15,sahidic.psalms.135.16
Heb,13,15,135,17,3,sahidica.hebrews.13.15,sahidic.psalms.135.17
Heb,13,15,135,18,3,sahidica.hebrews.13.15,sahidic.psalms.135.18
Heb,13,15,135,19,3,sahidica.hebrews.13.15,sahidic.psalms.135.19
Heb,13,15,135,20,3,sahidica.hebrews.13.15,sahidic.psalms.135.20
Heb,13,15,135,21,3,sahidica.hebrews.13.15,sahidic.psalms.135.21
Heb,13,15,135,22,3,sahidica.hebrews.13.15,sahidic.psalms.135.22
Heb,13,15,135,23,3,sahidica.hebrews.13.15,sahidic.psalms.135.23
Heb,13,15,135,24,3,sahidica.hebrews.13.15,sahidic.psalms.135.24
Heb,13,15,135,25,3,sahidica.hebrews.13.15,sahidic.psalms.135.25
Heb,13,15,135,26,3,sahidica.hebrews.13.15,sahidic.psalms.135.26
Matt,1,20,24,8,2,sahidica.matthew.1.20,sahidic.psalms.24.8
Matt,1,20,24,9,2,sahidica.matthew.1.20,sahidic.psalms.24.9
Matt,2,7,9,1,2,sahidica.matthew.2.7,sahidic.psalms.9.1
Matt,2,7,9,2,2,sahidica.matthew.2.7,sahidic.psalms.9.2
Matt,2,7,9,3,2,sahidica.matthew.2.7,sahidic.psalms.9.3
Matt,2,7,9,4,2,sahidica.matthew.2.7,sahidic.psalms.9.4
Matt,2,7,9,5,2,sahidica.matthew.2.7,sahidic.psalms.9.5
Matt,2,7,9,6,2,sahidica.matthew.2.7,sahidic.psalms.9.6
Matt,2,7,9,7,2,sahidica.matthew.2.7,sahidic.psalms.9.7
Matt,2,7,9,8,2,sahidica.matthew.2.7,sahidic.psalms.9.8
Matt,2,7,9,9,2,sahidica.matthew.2.7,sahidic.psalms.9.9
Matt,2,7,9,10,2,sahidica.matthew.2.7,sahidic.psalms.9.10
Matt,2,7,9,11,2,sahidica.matthew.2.7,sahidic.psalms.9.11
Matt,2,7,9,12,2,sahidica.matthew.2.7,sahidic.psalms.9.12
Matt,2,7,9,13,2,sahidica.matthew.2.7,sahidic.psalms.9.13
Matt,2,7,9,14,2,sahidica.matthew.2.7,sahidic.psalms.9.14
Matt,2,7,9,15,2,sahidica.matthew.2.7,sahidic.psalms.9.15
Matt,2,7,9,16,2,sahidica.matthew.2.7,sahidic.psalms.9.16
Matt,2,7,9,17,2,sahidica.matthew.2.7,sahidic.psalms.9.17
Matt,2,7,9,18,2,sahidica.matthew.2.7,sahidic.psalms.9.18
Matt,2,7,9,19,2,sahidica.matthew.2.7,sahidic.psalms.9.19
Matt,2,7,9,20,2,sahidica.matthew.2.7,sahidic.psalms.9.20
Matt,2,7,9,21,2,sahidica.matthew.2.7,sahidic.psalms.9.21
Matt,2,7,9,22,2,sahidica.matthew.2.7,sahidic.psalms.9.22
Matt,2,7,9,23,2,sahidica.matthew.2.7,sahidic.psalms.9.23
Matt,2,7,9,24,2,sahidica.matthew.2.7,sahidic.psalms.9.24
Matt,2,7,9,25,2,sahidica.matthew.2.7,sahidic.psalms.9.25
Matt,2,7,9,26,2,sahidica.matthew.2.7,sahidic.psalms.9.26
Matt,2,7,9,27,2,sahidica.matthew.2.7,sahidic.psalms.9.27
Matt,2,7,9,28,2,sahidica.matthew.2.7,sahidic.psalms.9.28
Matt,2,7,9,29,2,sahidica.matthew.2.7,sahidic.psalms.9.29
Matt,2,7,9,30,2,sahidica.matthew.2.7,sahidic.psalms.9.30
Matt,2,7,9,31,2,sahidica.matthew.2.7,sahidic.psalms.9.31
Matt,2,7,9,32,2,sahidica.matthew.2.7,sahidic.psalms.9.32
Matt,2,7,9,33,2,sahidica.matthew.2.7,sahidic.psalms.9.33
Matt,2,7,9,34,2,sahidica.matthew.2.7,sahidic.psalms.9.34
Matt,2,7,9,35,2,sahidica.matthew.2.7,sahidic.psalms.9.35
Matt,2,7,9,36,2,sahidica.matthew.2.7,sahidic.psalms.9.36
Matt,2,7,9,37,2,sahidica.matthew.2.7,sahidic.psalms.9.37
Matt,2,7,9,38,2,sahidica.matthew.2.7,sahidic.psalms.9.38
Matt,2,7,82,3,2,sahidica.matthew.2.7,sahidic.psalms.82.3
Matt,2,7,82,4,2,sahidica.matthew.2.7,sahidic.psalms.82.4
Matt,2,8,11,2,2,sahidica.matthew.2.8,sahidic.psalms.11.2
Matt,2,8,11,3,2,sahidica.matthew.2.8,sahidic.psalms.11.3
Matt,2,8,54,11,2,sahidica.matthew.2.8,sahidic.psalms.54.11
Matt,2,8,54,12,2,sahidica.matthew.2.8,sahidic.psalms.54.12
Matt,2,8,54,13,2,sahidica.matthew.2.8,sahidic.psalms.54.13
Matt,2,8,54,14,2,sahidica.matthew.2.8,sahidic.psalms.54.14
Matt,2,8,54,15,2,sahidica.matthew.2.8,sahidic.psalms.54.15
Matt,2,8,32,10,2,sahidica.matthew.2.8,sahidic.psalms.32.10
Matt,2,8,32,11,2,sahidica.matthew.2.8,sahidic.psalms.32.11
Matt,3,6,31,5,2,sahidica.matthew.3.6,sahidic.psalms.31.5
Matt,3,7,57,3,2,sahidica.matthew.3.7,sahidic.psalms.57.3
Matt,3,7,57,4,2,sahidica.matthew.3.7,sahidic.psalms.57.4
Matt,3,7,57,5,2,sahidica.matthew.3.7,sahidic.psalms.57.5
Matt,3,7,57,6,2,sahidica.matthew.3.7,sahidic.psalms.57.6
Matt,4,9,112,7,2,sahidica.matthew.4.9,sahidic.psalms.112.7
Matt,4,9,112,8,2,sahidica.matthew.4.9,sahidic.psalms.112.8
Matt,4,18,77,70,2,sahidica.matthew.4.18,sahidic.psalms.77.70
Matt,4,18,77,71,2,sahidica.matthew.4.18,sahidic.psalms.77.71
Matt,4,18,77,72,2,sahidica.matthew.4.18,sahidic.psalms.77.72
Matt,5,22,7,4,2,sahidica.matthew.5.22,sahidic.psalms.7.4
Matt,5,35,86,2,2,sahidica.matthew.5.35,sahidic.psalms.86.2
Matt,6,4,16,3,2,sahidica.matthew.6.4,sahidic.psalms.16.3
Matt,6,30,89,5,2,sahidica.matthew.6.30,sahidic.psalms.89.5
Matt,6,30,89,6,2,sahidica.matthew.6.30,sahidic.psalms.89.6
Matt,8,11,97,3,2,sahidica.matthew.8.11,sahidic.psalms.97.3
Matt,8,11,21,27,2,sahidica.matthew.8.11,sahidic.psalms.21.27
Matt,8,20,103,17,2,sahidica.matthew.8.20,sahidic.psalms.103.17
Matt,8,26,92,3,2,sahidica.matthew.8.26,sahidic.psalms.92.3
Matt,8,26,92,4,2,sahidica.matthew.8.26,sahidic.psalms.92.4
Matt,8,26,113,1,2,sahidica.matthew.8.26,sahidic.psalms.113.1
Matt,8,26,113,2,2,sahidica.matthew.8.26,sahidic.psalms.113.2
Matt,8,26,113,3,2,sahidica.matthew.8.26,sahidic.psalms.113.3
Matt,8,26,113,4,2,sahidica.matthew.8.26,sahidic.psalms.113.4
Matt,8,26,113,5,2,sahidica.matthew.8.26,sahidic.psalms.113.5
Matt,8,26,113,6,2,sahidica.matthew.8.26,sahidic.psalms.113.6
Matt,8,26,113,7,2,sahidica.matthew.8.26,sahidic.psalms.113.7
Matt,8,26,113,8,2,sahidica.matthew.8.26,sahidic.psalms.113.8
Matt,8,26,113,9,2,sahidica.matthew.8.26,sahidic.psalms.113.9
Matt,8,26,113,10,2,sahidica.matthew.8.26,sahidic.psalms.113.10
Matt,8,26,113,11,2,sahidica.matthew.8.26,sahidic.psalms.113.11
Matt,8,26,113,12,2,sahidica.matthew.8.26,sahidic.psalms.113.12
Matt,8,26,113,13,2,sahidica.matthew.8.26,sahidic.psalms.113.13
Matt,8,26,113,14,2,sahidica.matthew.8.26,sahidic.psalms.113.14
Matt,8,26,113,15,2,sahidica.matthew.8.26,sahidic.psalms.113.15
Matt,8,26,113,16,2,sahidica.matthew.8.26,sahidic.psalms.113.16
Matt,8,26,113,17,2,sahidica.matthew.8.26,sahidic.psalms.113.17
Matt,8,26,113,18,2,sahidica.matthew.8.26,sahidic.psalms.113.18
Matt,8,26,113,19,2,sahidica.matthew.8.26,sahidic.psalms.113.19
Matt,8,26,113,20,2,sahidica.matthew.8.26,sahidic.psalms.113.20
Matt,8,26,113,21,2,sahidica.matthew.8.26,sahidic.psalms.113.21
Matt,8,26,113,22,2,sahidica.matthew.8.26,sahidic.psalms.113.22
Matt,8,26,113,23,2,sahidica.matthew.8.26,sahidic.psalms.113.23
Matt,8,26,113,24,2,sahidica.matthew.8.26,sahidic.psalms.113.24
Matt,8,26,113,25,2,sahidica.matthew.8.26,sahidic.psalms.113.25
Matt,8,26,113,26,2,sahidica.matthew.8.26,sahidic.psalms.113.26
Matt,8,26,103,6,2,sahidica.matthew.8.26,sahidic.psalms.103.6
Matt,8,26,103,7,2,sahidica.matthew.8.26,sahidic.psalms.103.7
Matt,8,26,103,8,2,sahidica.matthew.8.26,sahidic.psalms.103.8
Matt,8,26,103,9,2,sahidica.matthew.8.26,sahidic.psalms.103.9
Matt,9,24,21,6,2,sahidica.matthew.9.24,sahidic.psalms.21.6
Matt,9,24,21,7,2,sahidica.matthew.9.24,sahidic.psalms.21.7
Matt,9,33,75,1,2,sahidica.matthew.9.33,sahidic.psalms.75.1
Matt,9,38,67,18,2,sahidica.matthew.9.38,sahidic.psalms.67.18
Matt,10,13,34,13,2,sahidica.matthew.10.13,sahidic.psalms.34.13
Matt,10,18,2,1,2,sahidica.matthew.10.18,sahidic.psalms.2.1
Matt,10,18,2,2,2,sahidica.matthew.10.18,sahidic.psalms.2.2
Matt,10,18,2,3,2,sahidica.matthew.10.18,sahidic.psalms.2.3
Matt,10,18,2,4,2,sahidica.matthew.10.18,sahidic.psalms.2.4
Matt,10,18,2,5,2,sahidica.matthew.10.18,sahidic.psalms.2.5
Matt,10,18,2,6,2,sahidica.matthew.10.18,sahidic.psalms.2.6
Matt,11,5,71,12,2,sahidica.matthew.11.5,sahidic.psalms.71.12
Matt,11,5,71,13,2,sahidica.matthew.11.5,sahidic.psalms.71.13
Matt,11,5,21,26,2,sahidica.matthew.11.5,sahidic.psalms.21.26
Matt,11,19,91,5,2,sahidica.matthew.11.19,sahidic.psalms.91.5
Matt,11,19,91,6,2,sahidica.matthew.11.19,sahidic.psalms.91.6
Matt,12,18,88,19,2,sahidica.matthew.12.18,sahidic.psalms.88.19
Matt,13,32,71,16,2,sahidica.matthew.13.32,sahidic.psalms.71.16
Matt,13,32,71,17,2,sahidica.matthew.13.32,sahidic.psalms.71.17
Matt,13,32,71,18,2,sahidica.matthew.13.32,sahidic.psalms.71.18
Matt,13,32,71,19,2,sahidica.matthew.13.32,sahidic.psalms.71.19
Matt,13,38,21,30,2,sahidica.matthew.13.38,sahidic.psalms.21.30
Matt,14,17,77,19,2,sahidica.matthew.14.17,sahidic.psalms.77.19
Matt,14,17,77,20,2,sahidica.matthew.14.17,sahidic.psalms.77.20
Matt,15,6,118,139,2,sahidica.matthew.15.6,sahidic.psalms.118.139
Matt,15,22,6,2,2,sahidica.matthew.15.22,sahidic.psalms.6.2
Matt,15,23,27,1,2,sahidica.matthew.15.23,sahidic.psalms.27.1
Matt,15,37,106,9,2,sahidica.matthew.15.37,sahidic.psalms.106.9
Matt,17,4,62,1,2,sahidica.matthew.17.4,sahidic.psalms.62.1
Matt,17,4,62,2,2,sahidica.matthew.17.4,sahidic.psalms.62.2
Matt,17,4,62,3,2,sahidica.matthew.17.4,sahidic.psalms.62.3
Matt,17,4,62,4,2,sahidica.matthew.17.4,sahidic.psalms.62.4
Matt,17,4,62,5,2,sahidica.matthew.17.4,sahidic.psalms.62.5
Matt,17,5,17,10,2,sahidica.matthew.17.5,sahidic.psalms.17.10
Matt,17,5,17,11,2,sahidica.matthew.17.5,sahidic.psalms.17.11
Matt,18,24,39,12,2,sahidica.matthew.18.24,sahidic.psalms.39.12
Matt,18,27,85,5,2,sahidica.matthew.18.27,sahidic.psalms.85.5
Matt,18,27,77,38,2,sahidica.matthew.18.27,sahidic.psalms.77.38
Matt,18,31,118,136,2,sahidica.matthew.18.31,sahidic.psalms.118.136
Matt,19,21,36,37,2,sahidica.matthew.19.21,sahidic.psalms.36.37
Matt,19,22,16,14,2,sahidica.matthew.19.22,sahidic.psalms.16.14
Matt,19,23,48,6,2,sahidica.matthew.19.23,sahidic.psalms.48.6
Matt,19,23,48,7,2,sahidica.matthew.19.23,sahidic.psalms.48.7
Matt,19,23,48,16,2,sahidica.matthew.19.23,sahidic.psalms.48.16
Matt,19,23,48,17,2,sahidica.matthew.19.23,sahidic.psalms.48.17
Matt,19,23,48,18,2,sahidica.matthew.19.23,sahidic.psalms.48.18
Matt,19,23,48,19,2,sahidica.matthew.19.23,sahidic.psalms.48.19
Matt,20,18,21,1,2,sahidica.matthew.20.18,sahidic.psalms.21.1
Matt,20,18,21,2,2,sahidica.matthew.20.18,sahidic.psalms.21.2
Matt,20,18,21,3,2,sahidica.matthew.20.18,sahidic.psalms.21.3
Matt,20,18,21,4,2,sahidica.matthew.20.18,sahidic.psalms.21.4
Matt,20,18,21,5,2,sahidica.matthew.20.18,sahidic.psalms.21.5
Matt,20,18,21,6,2,sahidica.matthew.20.18,sahidic.psalms.21.6
Matt,20,18,21,7,2,sahidica.matthew.20.18,sahidic.psalms.21.7
Matt,20,18,21,8,2,sahidica.matthew.20.18,sahidic.psalms.21.8
Matt,20,18,21,9,2,sahidica.matthew.20.18,sahidic.psalms.21.9
Matt,20,18,21,10,2,sahidica.matthew.20.18,sahidic.psalms.21.10
Matt,20,18,21,11,2,sahidica.matthew.20.18,sahidic.psalms.21.11
Matt,20,18,21,12,2,sahidica.matthew.20.18,sahidic.psalms.21.12
Matt,20,18,21,13,2,sahidica.matthew.20.18,sahidic.psalms.21.13
Matt,20,18,21,14,2,sahidica.matthew.20.18,sahidic.psalms.21.14
Matt,20,18,21,15,2,sahidica.matthew.20.18,sahidic.psalms.21.15
Matt,20,18,21,16,2,sahidica.matthew.20.18,sahidic.psalms.21.16
Matt,20,18,21,17,2,sahidica.matthew.20.18,sahidic.psalms.21.17
Matt,20,18,21,18,2,sahidica.matthew.20.18,sahidic.psalms.21.18
Matt,20,18,21,19,2,sahidica.matthew.20.18,sahidic.psalms.21.19
Matt,20,18,21,20,2,sahidica.matthew.20.18,sahidic.psalms.21.20
Matt,20,18,21,21,2,sahidica.matthew.20.18,sahidic.psalms.21.21
Matt,20,18,21,22,2,sahidica.matthew.20.18,sahidic.psalms.21.22
Matt,20,18,21,23,2,sahidica.matthew.20.18,sahidic.psalms.21.23
Matt,20,18,21,24,2,sahidica.matthew.20.18,sahidic.psalms.21.24
Matt,20,18,21,25,2,sahidica.matthew.20.18,sahidic.psalms.21.25
Matt,20,18,21,26,2,sahidica.matthew.20.18,sahidic.psalms.21.26
Matt,20,18,21,27,2,sahidica.matthew.20.18,sahidic.psalms.21.27
Matt,20,18,21,28,2,sahidica.matthew.20.18,sahidic.psalms.21.28
Matt,20,18,21,29,2,sahidica.matthew.20.18,sahidic.psalms.21.29
Matt,20,18,21,30,2,sahidica.matthew.20.18,sahidic.psalms.21.30
Matt,20,18,21,31,2,sahidica.matthew.20.18,sahidic.psalms.21.31
Matt,20,18,2,1,2,sahidica.matthew.20.18,sahidic.psalms.2.1
Matt,20,18,2,2,2,sahidica.matthew.20.18,sahidic.psalms.2.2
Matt,20,18,2,3,2,sahidica.matthew.20.18,sahidic.psalms.2.3
Matt,20,18,68,1,2,sahidica.matthew.20.18,sahidic.psalms.68.1
Matt,20,18,68,2,2,sahidica.matthew.20.18,sahidic.psalms.68.2
Matt,20,18,68,3,2,sahidica.matthew.20.18,sahidic.psalms.68.3
Matt,20,18,68,4,2,sahidica.matthew.20.18,sahidic.psalms.68.4
Matt,20,18,68,5,2,sahidica.matthew.20.18,sahidic.psalms.68.5
Matt,20,18,68,6,2,sahidica.matthew.20.18,sahidic.psalms.68.6
Matt,20,18,68,7,2,sahidica.matthew.20.18,sahidic.psalms.68.7
Matt,20,18,68,8,2,sahidica.matthew.20.18,sahidic.psalms.68.8
Matt,20,18,68,9,2,sahidica.matthew.20.18,sahidic.psalms.68.9
Matt,20,18,68,10,2,sahidica.matthew.20.18,sahidic.psalms.68.10
Matt,20,18,68,11,2,sahidica.matthew.20.18,sahidic.psalms.68.11
Matt,20,18,68,12,2,sahidica.matthew.20.18,sahidic.psalms.68.12
Matt,20,18,68,13,2,sahidica.matthew.20.18,sahidic.psalms.68.13
Matt,20,18,68,14,2,sahidica.matthew.20.18,sahidic.psalms.68.14
Matt,20,18,68,15,2,sahidica.matthew.20.18,sahidic.psalms.68.15
Matt,20,18,68,16,2,sahidica.matthew.20.18,sahidic.psalms.68.16
Matt,20,18,68,17,2,sahidica.matthew.20.18,sahidic.psalms.68.17
Matt,20,18,68,18,2,sahidica.matthew.20.18,sahidic.psalms.68.18
Matt,20,18,68,19,2,sahidica.matthew.20.18,sahidic.psalms.68.19
Matt,20,18,68,20,2,sahidica.matthew.20.18,sahidic.psalms.68.20
Matt,20,18,68,21,2,sahidica.matthew.20.18,sahidic.psalms.68.21
Matt,20,18,68,22,2,sahidica.matthew.20.18,sahidic.psalms.68.22
Matt,20,18,68,23,2,sahidica.matthew.20.18,sahidic.psalms.68.23
Matt,20,18,68,24,2,sahidica.matthew.20.18,sahidic.psalms.68.24
Matt,20,18,68,25,2,sahidica.matthew.20.18,sahidic.psalms.68.25
Matt,20,18,68,26,2,sahidica.matthew.20.18,sahidic.psalms.68.26
Matt,20,18,68,27,2,sahidica.matthew.20.18,sahidic.psalms.68.27
Matt,20,18,68,28,2,sahidica.matthew.20.18,sahidic.psalms.68.28
Matt,20,18,68,29,2,sahidica.matthew.20.18,sahidic.psalms.68.29
Matt,20,18,68,30,2,sahidica.matthew.20.18,sahidic.psalms.68.30
Matt,20,18,68,31,2,sahidica.matthew.20.18,sahidic.psalms.68.31
Matt,20,18,68,32,2,sahidica.matthew.20.18,sahidic.psalms.68.32
Matt,20,18,68,33,2,sahidica.matthew.20.18,sahidic.psalms.68.33
Matt,20,18,68,34,2,sahidica.matthew.20.18,sahidic.psalms.68.34
Matt,20,18,68,35,2,sahidica.matthew.20.18,sahidic.psalms.68.35
Matt,20,18,68,36,2,sahidica.matthew.20.18,sahidic.psalms.68.36
Matt,20,30,145,8,2,sahidica.matthew.20.30,sahidic.psalms.145.8
Matt,21,32,80,11,2,sahidica.matthew.21.32,sahidic.psalms.80.11
Matt,21,32,80,12,2,sahidica.matthew.21.32,sahidic.psalms.80.12
Matt,21,38,2,2,2,sahidica.matthew.21.38,sahidic.psalms.2.2
Matt,21,38,2,3,2,sahidica.matthew.21.38,sahidic.psalms.2.3
Matt,21,38,2,4,2,sahidica.matthew.21.38,sahidic.psalms.2.4
Matt,21,38,2,5,2,sahidica.matthew.21.38,sahidic.psalms.2.5
Matt,21,38,2,6,2,sahidica.matthew.21.38,sahidic.psalms.2.6
Matt,21,38,2,7,2,sahidica.matthew.21.38,sahidic.psalms.2.7
Matt,21,38,2,8,2,sahidica.matthew.21.38,sahidic.psalms.2.8
Matt,21,41,2,4,2,sahidica.matthew.21.41,sahidic.psalms.2.4
Matt,21,41,2,5,2,sahidica.matthew.21.41,sahidic.psalms.2.5
Matt,21,41,2,9,2,sahidica.matthew.21.41,sahidic.psalms.2.9
Matt,21,44,2,12,2,sahidica.matthew.21.44,sahidic.psalms.2.12
Matt,21,44,2,9,2,sahidica.matthew.21.44,sahidic.psalms.2.9
Matt,22,2,44,10,2,sahidica.matthew.22.2,sahidic.psalms.44.10
Matt,22,2,44,11,2,sahidica.matthew.22.2,sahidic.psalms.44.11
Matt,22,2,44,12,2,sahidica.matthew.22.2,sahidic.psalms.44.12
Matt,22,2,44,13,2,sahidica.matthew.22.2,sahidic.psalms.44.13
Matt,22,2,44,14,2,sahidica.matthew.22.2,sahidic.psalms.44.14
Matt,22,2,44,15,2,sahidica.matthew.22.2,sahidic.psalms.44.15
Matt,22,2,44,16,2,sahidica.matthew.22.2,sahidic.psalms.44.16
Matt,22,3,67,11,2,sahidica.matthew.22.3,sahidic.psalms.67.11
Matt,22,4,85,5,2,sahidica.matthew.22.4,sahidic.psalms.85.5
Matt,22,5,105,24,2,sahidica.matthew.22.5,sahidic.psalms.105.24
Matt,22,5,105,25,2,sahidica.matthew.22.5,sahidic.psalms.105.25
Matt,22,13,36,12,2,sahidica.matthew.22.13,sahidic.psalms.36.12
Matt,22,13,111,10,2,sahidica.matthew.22.13,sahidic.psalms.111.10
Matt,22,15,58,3,2,sahidica.matthew.22.15,sahidic.psalms.58.3
Matt,22,16,11,2,2,sahidica.matthew.22.16,sahidic.psalms.11.2
Matt,22,16,5,9,2,sahidica.matthew.22.16,sahidic.psalms.5.9
Matt,22,16,54,21,2,sahidica.matthew.22.16,sahidic.psalms.54.21
Matt,23,17,93,8,2,sahidica.matthew.23.17,sahidic.psalms.93.8
Matt,23,21,131,13,2,sahidica.matthew.23.21,sahidic.psalms.131.13
Matt,23,21,131,14,2,sahidica.matthew.23.21,sahidic.psalms.131.14
Matt,24,21,68,22,2,sahidica.matthew.24.21,sahidic.psalms.68.22
Matt,24,21,68,23,2,sahidica.matthew.24.21,sahidic.psalms.68.23
Matt,24,21,68,24,2,sahidica.matthew.24.21,sahidic.psalms.68.24
Matt,24,21,68,25,2,sahidica.matthew.24.21,sahidic.psalms.68.25
Matt,24,21,68,26,2,sahidica.matthew.24.21,sahidic.psalms.68.26
Matt,24,21,68,27,2,sahidica.matthew.24.21,sahidic.psalms.68.27
Matt,24,21,68,28,2,sahidica.matthew.24.21,sahidic.psalms.68.28
Matt,25,12,1,6,2,sahidica.matthew.25.12,sahidic.psalms.1.6
Matt,25,12,5,5,2,sahidica.matthew.25.12,sahidic.psalms.5.5
Matt,26,3,93,20,2,sahidica.matthew.26.3,sahidic.psalms.93.20
Matt,26,3,93,21,2,sahidica.matthew.26.3,sahidic.psalms.93.21
Matt,26,3,55,6,2,sahidica.matthew.26.3,sahidic.psalms.55.6
Matt,26,3,63,4,2,sahidica.matthew.26.3,sahidic.psalms.63.4
Matt,26,3,63,5,2,sahidica.matthew.26.3,sahidic.psalms.63.5
Matt,26,3,63,6,2,sahidica.matthew.26.3,sahidic.psalms.63.6
Matt,26,13,97,2,2,sahidica.matthew.26.13,sahidic.psalms.97.2
Matt,26,13,97,3,2,sahidica.matthew.26.13,sahidic.psalms.97.3
Matt,26,24,68,1,2,sahidica.matthew.26.24,sahidic.psalms.68.1
Matt,26,24,68,2,2,sahidica.matthew.26.24,sahidic.psalms.68.2
Matt,26,24,68,3,2,sahidica.matthew.26.24,sahidic.psalms.68.3
Matt,26,24,68,4,2,sahidica.matthew.26.24,sahidic.psalms.68.4
Matt,26,24,68,5,2,sahidica.matthew.26.24,sahidic.psalms.68.5
Matt,26,24,68,6,2,sahidica.matthew.26.24,sahidic.psalms.68.6
Matt,26,24,68,7,2,sahidica.matthew.26.24,sahidic.psalms.68.7
Matt,26,24,68,8,2,sahidica.matthew.26.24,sahidic.psalms.68.8
Matt,26,24,68,9,2,sahidica.matthew.26.24,sahidic.psalms.68.9
Matt,26,24,68,10,2,sahidica.matthew.26.24,sahidic.psalms.68.10
Matt,26,24,68,11,2,sahidica.matthew.26.24,sahidic.psalms.68.11
Matt,26,24,68,12,2,sahidica.matthew.26.24,sahidic.psalms.68.12
Matt,26,24,68,13,2,sahidica.matthew.26.24,sahidic.psalms.68.13
Matt,26,24,68,14,2,sahidica.matthew.26.24,sahidic.psalms.68.14
Matt,26,24,68,15,2,sahidica.matthew.26.24,sahidic.psalms.68.15
Matt,26,24,68,16,2,sahidica.matthew.26.24,sahidic.psalms.68.16
Matt,26,24,68,17,2,sahidica.matthew.26.24,sahidic.psalms.68.17
Matt,26,24,68,18,2,sahidica.matthew.26.24,sahidic.psalms.68.18
Matt,26,24,68,19,2,sahidica.matthew.26.24,sahidic.psalms.68.19
Matt,26,24,68,20,2,sahidica.matthew.26.24,sahidic.psalms.68.20
Matt,26,24,68,21,2,sahidica.matthew.26.24,sahidic.psalms.68.21
