filename,author,work,era,meter,genre,confidence
walafrid_strabo.visio_wettini.tess,walafrid_strabo,visio_wettini,Carolingian,hexameter,epic,auto
walafrid_strabo.vita_sancti_galli_confessoris.tess,walafrid_strabo,vita_sancti_galli_confessoris,Carolingian,unknown,medieval,auto
walahfrid_strabo.carmina.tess,walahfrid_strabo,carmina,Carolingian,unknown,medieval,auto
walahfrid_strabo.carminum_appendix.tess,walahfrid_strabo,carminum_appendix,Carolingian,unknown,medieval,auto
walahfrid_strabo.versus_de_Blaithmaic.tess,walahfrid_strabo,versus_de_Blaithmaic,Carolingian,unknown,medieval,auto
wandalbert.de_creatione_mundi.tess,wandalbert,de_creatione_mundi,Carolingian,unknown,medieval,auto
wandalbert.de_mensium_nominibus.tess,wandalbert,de_mensium_nominibus,Carolingian,unknown,medieval,auto
wandalbert.horarium.tess,wandalbert,horarium,Carolingian,unknown,medieval,auto
wandalbert.horologium.tess,wandalbert,horologium,Carolingian,unknown,medieval,auto
wandalbertus.martyrologium.tess,wandalbertus,martyrologium,Carolingian,unknown,medieval,auto
william_of_tyre.historia_rerum_in_partibus_transmarinis_gestarum.tess,william_of_tyre,historia_rerum_in_partibus_transmarinis_gestarum,Medieval,prose,historiography,auto
novum_testamentum.actus_apostolorum.tess,novum_testamentum,actus_apostolorum,Imperial,prose,biblical,rule_based
novum_testamentum.ad_colossenses.tess,novum_testamentum,ad_colossenses,Imperial,prose,biblical,rule_based
novum_testamentum.ad_corinthios_i.tess,novum_testamentum,ad_corinthios_i,Imperial,prose,biblical,rule_based
novum_testamentum.ad_corinthios_ii.tess,novum_testamentum,ad_corinthios_ii,Imperial,prose,biblical,rule_based
novum_testamentum.ad_ephesios.tess,novum_testamentum,ad_ephesios,Imperial,prose,biblical,rule_based
novum_testamentum.ad_galatas.tess,novum_testamentum,ad_galatas,Imperial,prose,biblical,rule_based
novum_testamentum.ad_hebraeos.tess,novum_testamentum,ad_hebraeos,Imperial,prose,biblical,rule_based
novum_testamentum.ad_philemonem.tess,novum_testamentum,ad_philemonem,Imperial,prose,biblical,rule_based
novum_testamentum.ad_philippenses.tess,novum_testamentum,ad_philippenses,Imperial,prose,biblical,rule_based
novum_testamentum.ad_romanos.tess,novum_testamentum,ad_romanos,Imperial,prose,biblical,rule_based
novum_testamentum.ad_thessalonicenses_i.tess,novum_testamentum,ad_thessalonicenses_i,Imperial,prose,biblical,rule_based
novum_testamentum.ad_thessalonicenses_ii.tess,novum_testamentum,ad_thessalonicenses_ii,Imperial,prose,biblical,rule_based
novum_testamentum.ad_timotheum_i.tess,novum_testamentum,ad_timotheum_i,Imperial,prose,biblical,rule_based
novum_testamentum.ad_timotheum_ii.tess,novum_testamentum,ad_timotheum_ii,Imperial,prose,biblical,rule_based
novum_testamentum.ad_titum.tess,novum_testamentum,ad_titum,Imperial,prose,biblical,rule_based
novum_testamentum.apocalypsis.tess,novum_testamentum,apocalypsis,Imperial,prose,biblical,rule_based
novum_testamentum.iacobi.tess,novum_testamentum,iacobi,Imperial,prose,biblical,rule_based
novum_testamentum.ioannes.tess,novum_testamentum,ioannes,Imperial,prose,biblical,rule_based
novum_testamentum.ioannis_i.tess,novum_testamentum,ioannis_i,Imperial,prose,biblical,rule_based
novum_testamentum.ioannis_ii.tess,novum_testamentum,ioannis_ii,Imperial,prose,biblical,rule_based
novum_testamentum.ioannis_iii.tess,novum_testamentum,ioannis_iii,Imperial,prose,biblical,rule_based
novum_testamentum.iudae.tess,novum_testamentum,iudae,Imperial,prose,biblical,rule_based
novum_testamentum.lucas.tess,novum_testamentum,lucas,Imperial,prose,biblical,rule_based
novum_testamentum.marcus.tess,novum_testamentum,marcus,Imperial,prose,biblical,rule_based
novum_testamentum.matthaeus.tess,novum_testamentum,matthaeus,Imperial,prose,biblical,rule_based
novum_testamentum.petri_i.tess,novum_testamentum,petri_i,Imperial,prose,biblical,rule_based
novum_testamentum.petri_ii.tess,novum_testamentum,petri_ii,Imperial,prose,biblical,rule_based
septuaginta.abdias.tess,septuaginta,abdias,Hellenistic,prose,biblical,rule_based
septuaginta.aggaeus.tess,septuaginta,aggaeus,Hellenistic,prose,biblical,rule_based
septuaginta.amos.tess,septuaginta,amos,Hellenistic,prose,biblical,rule_based
septuaginta.arithmoi.tess,septuaginta,arithmoi,Hellenistic,prose,biblical,rule_based
septuaginta.baruch.tess,septuaginta,baruch,Hellenistic,prose,biblical,rule_based
septuaginta.basileion_a.tess,septuaginta,basileion_a,Hellenistic,prose,biblical,rule_based
septuaginta.basileion_b.tess,septuaginta,basileion_b,Hellenistic,prose,biblical,rule_based
septuaginta.basileion_d.tess,septuaginta,basileion_d,Hellenistic,prose,biblical,rule_based
septuaginta.basileion_g.tess,septuaginta,basileion_g,Hellenistic,prose,biblical,rule_based
septuaginta.bel_et_draco_theodotionis.tess,septuaginta,bel_et_draco_theodotionis,Hellenistic,prose,biblical,rule_based
septuaginta.bel_et_draco_translatio_graeca.tess,septuaginta,bel_et_draco_translatio_graeca,Hellenistic,prose,biblical,rule_based
septuaginta.canticum.tess,septuaginta,canticum,Hellenistic,prose,biblical,rule_based
septuaginta.daniel_theodotionis.tess,septuaginta,daniel_theodotionis,Hellenistic,prose,biblical,rule_based
septuaginta.daniel_translatio_graeca.tess,septuaginta,daniel_translatio_graeca,Hellenistic,prose,biblical,rule_based
septuaginta.deuteronomion.tess,septuaginta,deuteronomion,Hellenistic,prose,biblical,rule_based
septuaginta.ecclesiasticus.tess,septuaginta,ecclesiasticus,Hellenistic,prose,biblical,rule_based
septuaginta.epistula_jeremiae.tess,septuaginta,epistula_jeremiae,Hellenistic,prose,biblical,rule_based
septuaginta.esdras_a.tess,septuaginta,esdras_a,Hellenistic,prose,biblical,rule_based
septuaginta.esdras_b.tess,septuaginta,esdras_b,Hellenistic,prose,biblical,rule_based
septuaginta.esther.tess,septuaginta,esther,Hellenistic,prose,biblical,rule_based
septuaginta.exodus.tess,septuaginta,exodus,Hellenistic,prose,biblical,rule_based
septuaginta.ezechiel.tess,septuaginta,ezechiel,Hellenistic,prose,biblical,rule_based
septuaginta.genesis.tess,septuaginta,genesis,Hellenistic,prose,biblical,rule_based
septuaginta.habacuc.tess,septuaginta,habacuc,Hellenistic,prose,biblical,rule_based
septuaginta.isaias.tess,septuaginta,isaias,Hellenistic,prose,biblical,rule_based
septuaginta.jeremias.tess,septuaginta,jeremias,Hellenistic,prose,biblical,rule_based
septuaginta.job.tess,septuaginta,job,Hellenistic,prose,biblical,rule_based
septuaginta.joel.tess,septuaginta,joel,Hellenistic,prose,biblical,rule_based
septuaginta.jonas.tess,septuaginta,jonas,Hellenistic,prose,biblical,rule_based
septuaginta.josue.tess,septuaginta,josue,Hellenistic,prose,biblical,rule_based
septuaginta.judith.tess,septuaginta,judith,Hellenistic,prose,biblical,rule_based
septuaginta.kritai.tess,septuaginta,kritai,Hellenistic,prose,biblical,rule_based
septuaginta.levitikon.tess,septuaginta,levitikon,Hellenistic,prose,biblical,rule_based
septuaginta.machabaeorum_b.tess,septuaginta,machabaeorum_b,Hellenistic,prose,biblical,rule_based
septuaginta.machabaeorum_d.tess,septuaginta,machabaeorum_d,Hellenistic,prose,biblical,rule_based
septuaginta.machabaeorum_g.tess,septuaginta,machabaeorum_g,Hellenistic,prose,biblical,rule_based
septuaginta.machabaeorum_i.tess,septuaginta,machabaeorum_i,Hellenistic,prose,biblical,rule_based
septuaginta.malachias.tess,septuaginta,malachias,Hellenistic,prose,biblical,rule_based
septuaginta.michaeas.tess,septuaginta,michaeas,Hellenistic,prose,biblical,rule_based
septuaginta.nahum.tess,septuaginta,nahum,Hellenistic,prose,biblical,rule_based
septuaginta.odae.tess,septuaginta,odae,Hellenistic,prose,biblical,rule_based
septuaginta.osee.tess,septuaginta,osee,Hellenistic,prose,biblical,rule_based
septuaginta.paralipomenon_b.tess,septuaginta,paralipomenon_b,Hellenistic,prose,biblical,rule_based
septuaginta.paralipomenon_i_sive_chronicon_i.tess,septuaginta,paralipomenon_i_sive_chronicon_i,Hellenistic,prose,biblical,rule_based
septuaginta.proverbia.tess,septuaginta,proverbia,Hellenistic,prose,biblical,rule_based
septuaginta.psalmi_salomonis.tess,septuaginta,psalmi_salomonis,Hellenistic,prose,biblical,rule_based
septuaginta.psalmi.tess,septuaginta,psalmi,Hellenistic,prose,biblical,rule_based
septuaginta.ruth.tess,septuaginta,ruth,Hellenistic,prose,biblical,rule_based
septuaginta.sapientia_salomonis.tess,septuaginta,sapientia_salomonis,Hellenistic,prose,biblical,rule_based
septuaginta.sophonias.tess,septuaginta,sophonias,Hellenistic,prose,biblical,rule_based
septuaginta.susanna_theodotionis.tess,septuaginta,susanna_theodotionis,Hellenistic,prose,biblical,rule_based
septuaginta.susanna_translatio_graeca.tess,septuaginta,susanna_translatio_graeca,Hellenistic,prose,biblical,rule_based
septuaginta.threni_seu_lamentationes.tess,septuaginta,threni_seu_lamentationes,Hellenistic,prose,biblical,rule_based
septuaginta.tobias.tess,septuaginta,tobias,Hellenistic,prose,biblical,rule_based
septuaginta.zacharias.tess,septuaginta,zacharias,Hellenistic,prose,biblical,rule_based
varro.de_lingua_latina.tess,varro,de_lingua_latina,Republic,prose,technical,editorial
varro.res_rusticae.tess,varro,res_rusticae,Republic,prose,technical,editorial
hyginus.astronomica.tess,hyginus,astronomica,Early Imperial,prose,technical,editorial
hyginus.fabulae.tess,hyginus,fabulae,Early Imperial,prose,technical,editorial
justin.epitome.tess,justin,epitome,Later Imperial,prose,historiography,editorial
velleius_paterculus.historiae_romanae.tess,velleius_paterculus,historiae_romanae,Early Imperial,prose,historiography,editorial
frontinus.strategemata.tess,frontinus,strategemata,Early Imperial,prose,technical,editorial
frontinus.de_aquis.tess,frontinus,de_aquis,Early Imperial,prose,technical,editorial
pomponius_mela.de_chorographia.tess,pomponius_mela,de_chorographia,Early Imperial,prose,technical,editorial
sidonius.epistulae.tess,sidonius,epistulae,Late Antique,prose,epistolary,editorial
sidonius.carmina.tess,sidonius,carmina,Late Antique,mixed,panegyric,editorial
isidore.etymologiae.tess,isidore,etymologiae,Early Medieval,prose,technical,editorial
petrarch.africa.tess,petrarch,africa,Renaissance,hexameter,epic,editorial
fronto.epistulae.tess,fronto,epistulae,Later Imperial,prose,epistolary,editorial
nemesianus.eclogae.tess,nemesianus,eclogae,Later Imperial,hexameter,pastoral,editorial
nemesianus.cynegetica.tess,nemesianus,cynegetica,Later Imperial,hexameter,didactic,editorial
nemesianus_pseudo.de_aucupio.tess,nemesianus_pseudo,de_aucupio,Later Imperial,hexameter,didactic,editorial
symmachus.epistulae.tess,symmachus,epistulae,Late Antique,prose,epistolary,editorial
abelard.historia_calamitatum.tess,abelard,historia_calamitatum,Medieval,prose,epistolary,editorial
abelard.epistolae.tess,abelard,epistolae,Medieval,prose,epistolary,editorial
gregorius_magnus.dialogi.tess,gregorius_magnus,dialogi,Early Medieval,prose,theology,editorial
gregorius_magnus.regula_pastoralis.tess,gregorius_magnus,regula_pastoralis,Early Medieval,prose,theology,editorial
